Sample_Name,Day,Month,Year,Depth,DO,Temperature,pH
MAH,22,MAY,2008,11,0.07,4.6,
MAH,22,MAY,2008,12,0.06,4.6,
MAH,22,MAY,2008,13,0.06,4.6,
MAH,22,MAY,2008,14,0.06,4.6,
MAH,22,MAY,2008,15,0.06,4.6,
MAH,22,MAY,2008,16,0.06,4.6,
MAH,22,MAY,2008,17,0.07,4.7,
MAH,22,MAY,2008,18,0.07,4.7,
MAH,22,MAY,2008,19,0.07,4.7,
MAH,22,MAY,2008,20,0.07,4.7,
MAH,22,MAY,2008,21,0,4.7,
MAH,24,JUN,2008,0,7.15,21.5,
MAH,24,JUN,2008,0.5,6.71,20.9,
MAH,24,JUN,2008,1,6.81,18.8,
MAH,24,JUN,2008,1.5,4.19,14.2,
MAH,24,JUN,2008,2,0.13,9.8,
MAH,24,JUN,2008,2.5,0.08,7.3,
MAH,24,JUN,2008,3,0.08,5.4,
MAH,24,JUN,2008,3.5,0.06,4.6,
MAH,24,JUN,2008,4,0.04,4.4,
MAH,24,JUN,2008,5,0.03,4.2,
MAH,24,JUN,2008,6,0.03,4.2,
MAH,24,JUN,2008,7,0.03,4.2,
MAH,24,JUN,2008,8,0.02,4.5,
MAH,24,JUN,2008,9,0.03,4.6,
MAH,24,JUN,2008,10,0.03,4.6,
MAH,24,JUN,2008,11,0.03,4.6,
MAH,24,JUN,2008,12,0.05,4.6,
MAH,24,JUN,2008,13,1.45,4.6,
MAH,24,JUN,2008,14,0.56,4.6,
MAH,24,JUN,2008,15,0.59,4.6,
MAH,24,JUN,2008,16,0.53,4.7,
MAH,24,JUN,2008,17,0.45,4.7,
MAH,24,JUN,2008,18,0.38,4.7,
MAH,24,JUN,2008,19,0.35,4.7,
MAH,24,JUN,2008,20,0.35,4.8,
MAH,24,JUN,2008,21,0.33,4.8,
MAH,25,AUG,2008,0,5.85,21,
MAH,25,AUG,2008,0.5,5.7,20.9,
MAH,25,AUG,2008,1,5.78,20.7,
MAH,25,AUG,2008,1.5,4.79,20.5,
MAH,25,AUG,2008,2,0.13,17.1,
MAH,25,AUG,2008,2.5,0.11,13.1,
MAH,25,AUG,2008,3,0.13,10.4,
MAH,25,AUG,2008,3.5,0.11,8.8,
MAH,25,AUG,2008,4,0.1,7.4,
MAH,25,AUG,2008,5,0.11,6.7,
MAH,25,AUG,2008,6,0.11,6.4,
MAH,25,AUG,2008,7,0.07,6.2,
MAH,25,AUG,2008,8,0.09,6.3,
MAH,25,AUG,2008,9,0.08,6.4,
MAH,25,AUG,2008,10,0.09,6.4,
MAH,25,AUG,2008,11,0.08,6.4,
MAH,25,AUG,2008,12,0.08,6.5,
MAH,25,AUG,2008,13,0.08,6.5,
MAH,25,AUG,2008,14,0.08,6.5,
MAH,25,AUG,2008,15,0.09,6.5,
MAH,25,AUG,2008,16,0.08,6.5,
MAH,25,AUG,2008,17,0.07,6.5,
MAH,25,AUG,2008,18,0.08,6.5,
MAH,25,AUG,2008,19,0.08,6.6,
MAH,25,AUG,2008,20,0.08,6.6,
MAH,25,AUG,2008,21,0.08,6.6,
MAH,25,JUL,2008,0,7.74,25.1,
MAH,25,JUL,2008,0.5,7.96,22.9,
MAH,25,JUL,2008,1,6.55,20.8,
MAH,25,JUL,2008,1.5,0.66,17.3,
MAH,25,JUL,2008,2,0.13,13.4,
MAH,25,JUL,2008,2.5,0.06,9.7,
MAH,25,JUL,2008,3,,,
MAH,25,JUL,2008,3.5,,,
MAH,25,JUL,2008,4,,,
MAH,25,JUL,2008,5,,,
MAH,25,JUL,2008,6,,,
MAH,25,JUL,2008,7,,,
MAH,25,JUL,2008,8,,,
MAH,25,JUL,2008,9,,,
MAH,25,JUL,2008,10,,,
MAH,25,JUL,2008,11,,,
MAH,25,JUL,2008,12,,,
MAH,25,JUL,2008,13,,,
MAH,25,JUL,2008,14,,,
MAH,25,JUL,2008,15,,,
MAH,25,JUL,2008,16,,,
MAH,25,JUL,2008,17,,,
MAH,25,JUL,2008,18,,,
MAH,25,JUL,2008,19,,,
MAH,25,JUL,2008,20,,,
MAH,26,JUL,2008,0,9.67,23.5,
MAH,26,JUL,2008,0.5,3.27,22.5,
MAH,26,JUL,2008,1,9.49,21.4,
MAH,26,JUL,2008,1.5,0.74,17.7,
MAH,26,JUL,2008,2,0.17,12.5,
MAH,26,JUL,2008,2.5,0.3,9.3,
MAH,26,JUL,2008,3,0,7.1,
MAH,26,JUL,2008,3.5,0,5.6,
MAH,26,JUL,2008,4,0,4.8,
MAH,26,JUL,2008,5,0,4.4,
MAH,26,JUL,2008,6,0,4.2,
MAH,26,JUL,2008,7,0,4.3,
MAH,26,JUL,2008,8,0,4.4,
MAH,26,JUL,2008,9,0,4.6,
MAH,26,JUL,2008,10,0,4.6,
MAH,26,JUL,2008,11,0,4.6,
MAH,26,JUL,2008,12,0,4.6,
MAH,26,JUL,2008,13,0,4.6,
MAH,26,JUL,2008,14,0,4.6,
MAH,26,JUL,2008,15,0,4.6,
MAH,26,JUL,2008,16,0,4.6,
MAH,26,JUL,2008,17,0,4.7,
MAH,26,JUL,2008,18,0,4.7,
MAH,26,JUL,2008,19,0,4.8,
MAH,26,JUL,2008,20,0,4.8,
MAH,26,MAY,2008,0,8.9,17.6,
MAH,26,MAY,2008,0.5,9.02,17,
MAH,26,MAY,2008,1,11.08,12.7,
MAH,26,MAY,2008,1.5,1.3,8.8,
MAH,26,MAY,2008,2,0.14,6.2,
MAH,26,MAY,2008,2.5,0.11,5,
MAH,26,MAY,2008,3,0.1,4.1,
MAH,26,MAY,2008,3.5,0.09,4,
MAH,26,MAY,2008,4,0.08,4,
MAH,26,MAY,2008,5,0.08,4,
MAH,26,MAY,2008,6,0.07,4.2,
MAH,26,MAY,2008,7,0.07,4.3,
MAH,26,MAY,2008,8,0.07,4.5,
MAH,26,MAY,2008,9,0.07,4.6,
MAH,26,MAY,2008,10,0.07,4.6,
MAH,26,MAY,2008,11,0.07,4.6,
MAH,26,MAY,2008,12,0.07,4.6,
MAH,26,MAY,2008,13,0.07,4.6,
MAH,26,MAY,2008,14,0.07,4.6,
MAH,26,MAY,2008,15,0.07,4.6,
MAH,26,MAY,2008,16,0.07,4.6,
MAH,26,MAY,2008,17,0.07,4.7,
MAH,26,MAY,2008,18,0.07,4.7,
MAH,26,MAY,2008,19,0.07,4.7,
MAH,26,MAY,2008,20,0.07,4.8,
MAH,26,MAY,2008,21,0.08,4.8,
MAH,26,MAY,2008,22,0.09,4.8,
MAH,27,JUN,2008,0,7.07,24.3,
MAH,27,JUN,2008,0.5,7.11,23.4,
MAH,27,JUN,2008,1,5.72,20.6,
MAH,27,JUN,2008,1.5,4.31,14.5,
MAH,27,JUN,2008,2,0.11,9,
MAH,27,JUN,2008,2.5,0.08,6.8,
MAH,27,JUN,2008,3,0.08,5.4,
MAH,27,JUN,2008,3.5,0.08,4.8,
MAH,27,JUN,2008,4,0.07,4.4,
MAH,27,JUN,2008,5,0.06,4.2,
MAH,27,JUN,2008,6,0.06,4.2,
MAH,27,JUN,2008,7,0.05,4.4,
MAH,27,JUN,2008,8,0.04,4.5,
MAH,27,JUN,2008,9,0.04,4.6,
MAH,27,JUN,2008,10,0.04,4.6,
MAH,27,JUN,2008,11,0.06,4.6,
MAH,27,JUN,2008,12,0.04,4.6,
MAH,27,JUN,2008,13,0.05,4.6,
MAH,27,JUN,2008,14,0.04,4.6,
MAH,27,JUN,2008,15,0.04,4.6,
MAH,27,JUN,2008,16,0.06,4.7,
MAH,27,JUN,2008,17,0.06,4.7,
MAH,27,JUN,2008,18,0.04,4.7,
MAH,27,JUN,2008,19,0.04,4.8,
MAH,27,JUN,2008,20,0.05,4.8,
MAH,27,JUN,2008,21,0.05,4.8,
MAH,28,SEP,2008,0,8.48,21.6,
MAH,28,SEP,2008,0.5,8.61,18.8,
MAH,28,SEP,2008,1,8.35,18,
MAH,28,SEP,2008,1.5,7.71,17.7,
MAH,28,SEP,2008,2,0.41,16,
MAH,28,SEP,2008,2.5,0.08,14,
MAH,28,SEP,2008,3,0.07,12.2,
MAH,28,SEP,2008,3.5,0.06,9.6,
MAH,28,SEP,2008,4,0.05,8.6,
MAH,28,SEP,2008,5,0.04,7.2,
MAH,28,SEP,2008,6,0.04,6.8,
MAH,28,SEP,2008,7,0.03,6.4,
MAH,28,SEP,2008,8,0.03,6.4,
MAH,28,SEP,2008,9,0.03,6.5,
MAH,28,SEP,2008,10,0.04,6.5,
MAH,28,SEP,2008,11,0.04,6.5,
MAH,28,SEP,2008,12,0.04,6.5,
MAH,28,SEP,2008,13,0.05,6.5,
MAH,28,SEP,2008,14,0.04,6.5,
MAH,28,SEP,2008,15,0.04,6.5,
MAH,28,SEP,2008,16,0.05,6.5,
MAH,28,SEP,2008,17,0.05,6.6,
MAH,28,SEP,2008,18,0.05,6.6,
MAH,28,SEP,2008,19,0.07,6.6,
MAH,28,SEP,2008,20,0.09,6.7,
MAH,28,SEP,2008,21,0.4,6.7,
MAH,29,JUL,2008,0,7.38,25.5,
MAH,29,JUL,2008,0.5,6.94,24.7,
MAH,29,JUL,2008,1,6.84,22.1,
MAH,29,JUL,2008,1.5,1.03,18.5,
MAH,29,JUL,2008,2,0.08,13.5,
MAH,29,JUL,2008,2.5,0.04,9.6,
MAH,29,JUL,2008,3,0.01,7,
MAH,29,JUL,2008,3.5,0,5.9,
MAH,29,JUL,2008,4,0,4.8,
MAH,29,JUL,2008,5,0,4.4,
MAH,29,JUL,2008,6,0,4.2,
MAH,29,JUL,2008,7,0,4.3,
MAH,29,JUL,2008,8,0,4.5,
MAH,29,JUL,2008,9,0,4.6,
MAH,29,JUL,2008,10,0,4.6,
MAH,29,JUL,2008,11,0,4.6,
MAH,29,JUL,2008,12,0,4.6,
MAH,29,JUL,2008,13,0,4.6,
MAH,29,JUL,2008,14,0,4.6,
MAH,29,JUL,2008,15,0,4.6,
MAH,29,JUL,2008,16,0,4.7,
MAH,29,JUL,2008,17,0,4.7,
MAH,29,JUL,2008,18,0,4.7,
MAH,29,JUL,2008,19,0,4.8,
MAH,29,JUL,2008,20,0,4.8,
MAH,29,MAY,2008,0,8.64,16.5,
MAH,29,MAY,2008,0.5,8.85,15.8,
MAH,29,MAY,2008,1,8.84,14.4,
MAH,29,MAY,2008,1.5,1.56,9.6,
MAH,29,MAY,2008,2,0.33,7.3,
MAH,29,MAY,2008,2.5,0.08,5.1,
MAH,29,MAY,2008,3,0.09,4.2,
MAH,29,MAY,2008,3.5,0.08,4.1,
MAH,29,MAY,2008,4,0.07,4,
MAH,29,MAY,2008,5,0.06,4,
MAH,29,MAY,2008,6,0.05,4.1,
MAH,29,MAY,2008,7,0.05,4.3,
MAH,29,MAY,2008,8,0.05,4.5,
MAH,29,MAY,2008,9,0.05,4.6,
MAH,29,MAY,2008,10,0.05,4.6,
MAH,29,MAY,2008,11,0.05,4.6,
MAH,29,MAY,2008,12,0.05,4.6,
MAH,29,MAY,2008,13,0.05,4.6,
MAH,29,MAY,2008,14,0.05,4.6,
MAH,29,MAY,2008,15,0.05,4.6,
MAH,29,MAY,2008,16,0.05,4.7,
MAH,29,MAY,2008,17,0.07,4.7,
MAH,29,MAY,2008,18,0.06,4.7,
MAH,29,MAY,2008,19,0.06,4.7,
MAH,29,MAY,2008,20,0.06,4.8,
MAH,29,MAY,2008,21,0.08,4.8,
MAH,3,JUN,2008,0,7.7,15.5,
MAH,3,JUN,2008,0.5,7.57,15.4,
MAH,3,JUN,2008,1,7.36,14.3,
MAH,3,JUN,2008,1.5,1.51,10.9,
MAH,3,JUN,2008,2,0.14,7.2,
MAH,3,JUN,2008,2.5,0.13,5.4,
MAH,3,JUN,2008,3,0.11,4.4,
MAH,3,JUN,2008,3.5,0.1,4.2,
MAH,3,JUN,2008,4,0.08,4.1,
MAH,3,JUN,2008,5,0.07,4.1,
MAH,3,JUN,2008,6,0.06,4.2,
MAH,3,JUN,2008,7,0.06,4.3,
MAH,3,JUN,2008,8,0.06,4.5,
MAH,3,JUN,2008,9,0.06,4.6,
MAH,3,JUN,2008,10,0.06,4.6,
MAH,3,JUN,2008,11,0.06,4.6,
MAH,3,JUN,2008,12,0.06,4.6,
MAH,3,JUN,2008,13,0.06,4.6,
MAH,3,JUN,2008,14,0.06,4.6,
MAH,3,JUN,2008,15,0.06,4.6,
MAH,3,JUN,2008,16,0.06,4.6,
MAH,3,JUN,2008,17,0.06,4.7,
MAH,3,JUN,2008,18,0.06,4.7,
MAH,3,JUN,2008,19,0.05,4.7,
MAH,3,JUN,2008,20,0.05,4.7,
MAH,4,JUL,2008,0,6.82,26.6,
MAH,4,JUL,2008,0.5,6.38,22.7,
MAH,4,JUL,2008,1,6.41,20.9,
MAH,4,JUL,2008,1.5,1.32,16.4,
MAH,4,JUL,2008,2,0.24,11,
MAH,4,JUL,2008,2.5,0.11,7.6,
MAH,4,JUL,2008,3,0.07,5.7,
MAH,4,JUL,2008,3.5,0.05,4.8,
MAH,4,JUL,2008,4,0.03,4.6,
MAH,4,JUL,2008,5,0.03,4.4,
MAH,4,JUL,2008,6,0.03,4.4,
MAH,4,JUL,2008,7,0.02,4.4,
MAH,4,JUL,2008,8,0.02,4.6,
MAH,4,JUL,2008,9,0,4.7,
MAH,4,JUL,2008,10,0,4.7,
MAH,4,JUL,2008,11,0,4.7,
MAH,4,JUL,2008,12,0,4.7,
MAH,4,JUL,2008,13,0.03,4.7,
MAH,4,JUL,2008,14,0,4.8,
MAH,4,JUL,2008,15,0,4.8,
MAH,4,JUL,2008,16,0,4.8,
MAH,4,JUL,2008,17,0,4.8,
MAH,4,JUL,2008,18,0,4.9,
MAH,4,JUL,2008,19,0,4.9,
MAH,4,JUL,2008,20,0,4.9,
MAH,4,JUL,2008,21,0,4.9,
MAH,5,OCT,2008,0,5.89,14.7,
MAH,5,OCT,2008,0.5,5.82,13.1,
MAH,5,OCT,2008,1,5.8,13,
MAH,5,OCT,2008,1.5,5.65,12.8,
MAH,5,OCT,2008,2,5.53,12.8,
MAH,5,OCT,2008,2.5,5.31,12.6,
MAH,5,OCT,2008,3,0.36,12.1,
MAH,5,OCT,2008,3.5,0.42,9.6,
MAH,5,OCT,2008,4,0.47,8.4,
MAH,5,OCT,2008,5,0.54,6.9,
MAH,5,OCT,2008,6,0.57,6.3,
MAH,5,OCT,2008,7,0.59,6.2,
MAH,5,OCT,2008,8,0.6,6.3,
MAH,5,OCT,2008,9,0.61,6.4,
MAH,5,OCT,2008,10,0.62,6.4,
MAH,5,OCT,2008,11,0.64,6.4,
MAH,5,OCT,2008,12,0.66,6.3,
MAH,5,OCT,2008,13,0.66,6.5,
MAH,5,OCT,2008,14,0.67,6.5,
MAH,5,OCT,2008,15,0.7,6.5,
MAH,5,OCT,2008,16,0.72,6.5,
MAH,5,OCT,2008,17,0.75,6.5,
MAH,5,OCT,2008,18,0.81,6.6,
MAH,5,OCT,2008,19,0.84,6.7,
MAH,5,OCT,2008,20,0.9,6.7,
MAH,6,JUN,2008,0,7.38,17.7,
MAH,6,JUN,2008,0.5,7.2,16.4,
MAH,6,JUN,2008,1,6.9,15.5,
MAH,6,JUN,2008,1.5,6.9,12.6,
MAH,6,JUN,2008,2,0.23,7.5,
MAH,6,JUN,2008,2.5,0.16,5.7,
MAH,6,JUN,2008,3,0.13,4.5,
MAH,6,JUN,2008,3.5,0.12,4.2,
MAH,6,JUN,2008,4,0.22,4.2,
MAH,6,JUN,2008,5,0.1,4.1,
MAH,6,JUN,2008,6,0.2,4.1,
MAH,6,JUN,2008,7,0.08,4.3,
MAH,6,JUN,2008,8,0.06,4.4,
MAH,6,JUN,2008,9,0.07,4.6,
MAH,6,JUN,2008,10,0.04,4.6,
MAH,6,JUN,2008,11,0.05,4.6,
MAH,6,JUN,2008,12,0.05,4.6,
MAH,6,JUN,2008,13,0.06,4.6,
MAH,6,JUN,2008,14,0.08,4.6,
MAH,6,JUN,2008,15,0.07,4.6,
MAH,6,JUN,2008,16,0.07,4.6,
MAH,6,JUN,2008,17,0.13,4.7,
MAH,6,JUN,2008,18,0.09,4.7,
MAH,6,JUN,2008,19,0.1,4.7,
MAH,6,JUN,2008,20,0.15,4.8,
MAH,6,JUN,2008,21,0.14,4.8,
MAH,8,JUL,2008,0,6.6,27.4,
MAH,8,JUL,2008,0.5,7.46,24.2,
MAH,8,JUL,2008,1,4.5,21.6,
MAH,8,JUL,2008,1.5,0.14,15.6,
MAH,8,JUL,2008,2,0.18,11.2,
MAH,8,JUL,2008,2.5,0.06,7.6,
MAH,8,JUL,2008,3,0.05,6.1,
MAH,8,JUL,2008,3.5,0.05,5.3,
MAH,8,JUL,2008,4,0.04,4.7,
MAH,8,JUL,2008,5,0.03,4.4,
MAH,8,JUL,2008,6,0.03,4.4,
MAH,8,JUL,2008,7,0.03,4.5,
MAH,8,JUL,2008,8,0.03,4.6,
MAH,8,JUL,2008,9,0.02,4.7,
MAH,8,JUL,2008,10,0.02,4.7,
MAH,8,JUL,2008,11,0.02,4.7,
MAH,8,JUL,2008,12,0.03,4.7,
MAH,8,JUL,2008,13,0.01,4.8,
MAH,8,JUL,2008,14,0.01,4.8,
MAH,8,JUL,2008,15,0.02,4.8,
MAH,8,JUL,2008,16,0.02,4.8,
MAH,8,JUL,2008,17,0.02,4.8,
MAH,8,JUL,2008,18,0.02,4.8,
MAH,8,JUL,2008,19,0.02,4.9,
MAH,8,JUL,2008,20,0.02,4.9,
MAH,8,JUL,2008,21,0.01,5,
MAH,9,OCT,2008,0,7.95,13,
MAH,9,OCT,2008,0.5,7.94,13,
MAH,9,OCT,2008,1,7.87,13,
MAH,9,OCT,2008,1.5,7.39,12.9,
MAH,9,OCT,2008,2,6.09,12.8,
MAH,9,OCT,2008,2.5,5.56,11.9,
MAH,9,OCT,2008,3,0.32,10,
MAH,9,OCT,2008,3.5,0.12,8.1,
MAH,9,OCT,2008,4,0.11,6.9,
MAH,9,OCT,2008,5,0.1,6.4,
MAH,9,OCT,2008,6,0.09,6.2,
MAH,9,OCT,2008,7,0.09,6.2,
MAH,9,OCT,2008,8,0.09,6.3,
MAH,9,OCT,2008,9,0.08,6.3,
MAH,9,OCT,2008,10,0.09,6.3,
MAH,9,OCT,2008,11,0.08,6.3,
MAH,9,OCT,2008,12,0.09,6.3,
MAH,9,OCT,2008,13,0.09,6.3,
MAH,9,OCT,2008,14,0.08,6.3,
MAH,9,OCT,2008,15,0.08,6.3,
MAH,9,OCT,2008,16,0.08,6.4,
MAH,9,OCT,2008,17,0.07,6.4,
MAH,9,OCT,2008,18,0.08,6.4,
MAH,9,OCT,2008,19,0.08,6.4,
MAH,9,OCT,2008,20,0.08,6.5,
NSH,1,MAY,2008,0,12.06,9.2,
NSH,1,MAY,2008,0.5,12.24,7.9,
NSH,1,MAY,2008,1,10.72,5.8,
NSH,1,MAY,2008,1.5,7.6,4.9,
NSH,1,MAY,2008,2,1.27,4.5,
NSH,1,MAY,2008,2.5,0.08,4.3,
NSH,1,MAY,2008,3,0.07,4.3,
NSH,1,MAY,2008,3.5,0.06,4.3,
NSH,1,MAY,2008,4,0.06,4.3,
NSH,1,NOV,2008,0,8.37,8.8,
NSH,1,NOV,2008,0.5,8.38,8.6,
NSH,1,NOV,2008,1,8.31,8.1,
NSH,1,NOV,2008,1.5,8.12,7.9,
NSH,1,NOV,2008,2,7.98,7.9,
NSH,1,NOV,2008,2.5,7.9,7.8,
NSH,1,NOV,2008,3,7.96,7.8,
NSH,1,NOV,2008,3.5,7.95,7.8,
NSH,1,NOV,2008,4,7.93,7.8,
NSH,3,MAY,2008,0,12.59,10.2,
NSH,3,MAY,2008,0.5,12.61,10.1,
NSH,3,MAY,2008,1,12.55,6.9,
NSH,3,MAY,2008,1.5,6.93,5.1,
NSH,3,MAY,2008,2,0.25,4.6,
NSH,3,MAY,2008,2.5,0.12,4.3,
NSH,3,MAY,2008,3,0.11,4.3,
NSH,3,MAY,2008,3.5,0.1,4.3,
NSH,3,MAY,2008,4,0.08,4.4,
NSH,4,AUG,2008,0,5.81,24,
NSH,4,AUG,2008,0.5,5.99,23.8,
NSH,4,AUG,2008,1,5.93,23.6,
NSH,4,AUG,2008,1.5,0.18,22.7,
NSH,4,AUG,2008,2,0.06,20.7,
NSH,4,AUG,2008,2.5,0.05,18.9,
NSH,4,AUG,2008,3,0.05,18,
NSH,4,AUG,2008,3.5,0.05,17.2,
NSH,4,AUG,2008,4,0.04,15.9,
NSH,4,MAY,2008,0,12.92,9.2,
NSH,4,MAY,2008,0.5,12.85,9,
NSH,4,MAY,2008,1,10.38,7.4,
NSH,4,MAY,2008,1.5,7.5,5.5,
NSH,4,MAY,2008,2,0.29,4.7,
NSH,4,MAY,2008,2.5,0.15,4.5,
NSH,4,MAY,2008,3,0.11,4.3,
NSH,4,MAY,2008,3.5,0.09,4.3,
NSH,4,MAY,2008,4,0.08,4.4,
NSH,4,MAY,2008,4.5,0.08,4.5,
NSH,5,MAY,2008,0,13.58,8.8,
NSH,5,MAY,2008,0.5,13.57,8.6,
NSH,5,MAY,2008,1,12.32,8.3,
NSH,5,MAY,2008,1.5,6.45,5.6,
NSH,5,MAY,2008,2,0.16,4.7,
NSH,5,MAY,2008,2.5,0.12,4.4,
NSH,5,MAY,2008,3,0.11,4.3,
NSH,5,MAY,2008,3.5,0.11,4.3,
NSH,5,MAY,2008,4,0.09,4.4,
NSH,5,MAY,2008,4.5,0.08,4.5,
NSH,6,APR,2008,0,,,
NSH,6,APR,2008,0.5,,0.5,
NSH,6,APR,2008,1,0.71,1.8,
NSH,6,APR,2008,1.5,0.21,2.9,
NSH,6,APR,2008,2,0.12,4,
NSH,6,APR,2008,2.5,0.1,4,
NSH,6,APR,2008,3,0.11,4.1,
NSH,6,APR,2008,3.5,0.09,4.2,
NSH,6,APR,2008,4,0.09,4.2,
NSH,7,AUG,2008,0,5.23,24.8,
NSH,7,AUG,2008,0.5,4.74,23.9,
NSH,7,AUG,2008,1,4.64,22.8,
NSH,7,AUG,2008,1.5,4.39,22.5,
NSH,7,AUG,2008,2,0.18,20.3,
NSH,7,AUG,2008,2.5,0.04,18.8,
NSH,7,AUG,2008,3,0.03,17.4,
NSH,7,AUG,2008,3.5,0.02,16.6,
NSH,7,AUG,2008,4,0.02,14.9,
NSH,7,MAR,2009,0,3.34,1.3,
NSH,7,MAR,2009,0.5,2.1,2.8,
NSH,7,MAR,2009,1,0.51,3.9,
NSH,7,MAR,2009,1.5,0.22,4.8,
NSH,7,MAR,2009,2,0.21,4.9,
NSH,7,MAR,2009,2.5,0.2,5.1,
NSH,7,MAR,2009,3,0.2,5.1,
NSH,7,MAR,2009,3.5,0.2,5.2,
NSH,7,MAR,2009,4,0.2,5.3,
NSH,9,SEP,2008,0,5.85,22.2,
NSH,9,SEP,2008,0.5,5.6,20.2,
NSH,9,SEP,2008,1,4.94,19.3,
NSH,9,SEP,2008,1.5,4.92,19.1,
NSH,9,SEP,2008,2,4.81,19,
NSH,9,SEP,2008,2.5,4.31,19,
NSH,9,SEP,2008,3,4.15,18.8,
NSH,9,SEP,2008,3.5,0.1,17.5,
NSH,9,SEP,2008,4,0.05,16.1,
NSH,9,SEP,2008,4.5,0.04,15.5,
NSH,10,JUL,2008,0,3.47,20.6,
NSH,10,JUL,2008,0,8.13,22.3,
NSH,10,JUL,2008,0.5,3.25,20.5,
NSH,10,JUL,2008,0.5,5.22,21.1,
NSH,10,JUL,2008,1,3.13,20.4,
NSH,10,JUL,2008,1,3.42,20.5,
NSH,10,JUL,2008,1.5,3.08,20.4,
NSH,10,JUL,2008,1.5,2.7,20.3,
NSH,10,JUL,2008,2,3.01,20.4,
NSH,10,JUL,2008,2,2.42,20.3,
NSH,10,JUL,2008,2.5,2.53,20.4,
NSH,10,JUL,2008,2.5,2.15,20.2,
NSH,10,JUL,2008,3,2.15,20.3,
NSH,10,JUL,2008,3,2,20.1,
NSH,10,JUL,2008,3.5,1.94,20.2,
NSH,10,JUL,2008,3.5,1.57,20,
NSH,10,JUL,2008,4,1.72,20.2,
NSH,10,JUL,2008,4,1.09,20,
NSH,11,AUG,2008,0,6.4,21.5,
NSH,11,AUG,2008,0.5,6.17,21.4,
NSH,11,AUG,2008,1,5.81,21.3,
NSH,11,AUG,2008,1.5,5.89,21.3,
NSH,11,AUG,2008,2,0.21,20.7,
NSH,11,AUG,2008,2.5,0.15,18.5,
NSH,11,AUG,2008,3,0.14,17.2,
NSH,11,AUG,2008,3.5,0.12,16.1,
NSH,11,AUG,2008,4,0.12,15,
NSH,12,JUL,2008,0,8.09,25.7,
NSH,12,JUL,2008,0.5,8.18,24.9,
NSH,12,JUL,2008,1,5.32,21.4,
NSH,12,JUL,2008,1.5,3.31,20.6,
NSH,12,JUL,2008,2,0.81,20.1,
NSH,12,JUL,2008,2.5,0.08,20,
NSH,12,JUL,2008,3,0.08,19.8,
NSH,12,JUL,2008,3.5,0.04,19.8,
NSH,12,JUL,2008,4,0.04,29.6,
NSH,13,JUL,2008,0,4.58,20.7,
NSH,13,JUL,2008,0.5,4.4,20.5,
NSH,13,JUL,2008,1,4.3,20.5,
NSH,13,JUL,2008,1.5,3.83,20.5,
NSH,13,JUL,2008,2,0.49,20.2,
NSH,13,JUL,2008,2.5,0.05,19.8,
NSH,13,JUL,2008,3,0.04,19.6,
NSH,13,JUL,2008,3.5,0.02,19.3,
NSH,13,JUL,2008,4,0.01,18.6,
NSH,14,AUG,2008,0,6.34,21.9,
NSH,14,AUG,2008,0.5,6.46,21.1,
NSH,14,AUG,2008,1,5.92,20.8,
NSH,14,AUG,2008,1.5,5.53,20.6,
NSH,14,AUG,2008,2,0.11,20,
NSH,14,AUG,2008,2.5,0.07,17.8,
NSH,14,AUG,2008,3,0.05,16.5,
NSH,14,AUG,2008,3.5,0.04,15.5,
NSH,14,AUG,2008,4,0.04,14.2,
NSH,14,JUL,2008,0,5.82,23.8,
NSH,14,JUL,2008,0.5,6.14,21.6,
NSH,14,JUL,2008,1,5.25,20,
NSH,14,JUL,2008,1.5,3.5,19.5,
NSH,14,JUL,2008,2,3.04,19.4,
NSH,14,JUL,2008,2.5,2.85,19.3,
NSH,14,JUL,2008,3,2.6,19.2,
NSH,14,JUL,2008,3.5,2.37,19.2,
NSH,14,JUL,2008,4,0.08,18.9,
NSH,15,JUL,2008,0,6.5,21.6,
NSH,15,JUL,2008,0.5,5.94,21.4,
NSH,15,JUL,2008,1,3.2,20,
NSH,15,JUL,2008,1.5,2.86,19.6,
NSH,15,JUL,2008,2,2.27,19.4,
NSH,15,JUL,2008,2.5,1.88,19.3,
NSH,15,JUL,2008,3,1.13,19.1,
NSH,15,JUL,2008,3.5,0.06,18.9,
NSH,15,JUL,2008,4,0,18.1,
NSH,16,JUL,2008,0,7.48,25.3,
NSH,16,JUL,2008,0.5,7.21,22.6,
NSH,16,JUL,2008,1,3.91,21,
NSH,16,JUL,2008,1.5,2.87,19.7,
NSH,16,JUL,2008,2,1.68,19.4,
NSH,16,JUL,2008,2.5,0.18,19.2,
NSH,16,JUL,2008,3,0.06,19,
NSH,16,JUL,2008,3.5,0.03,18.6,
NSH,16,JUL,2008,4,0.02,18.2,
NSH,17,JUL,2008,0,8.19,26.5,
NSH,17,JUN,2008,0,7.4,19.6,
NSH,17,JUN,2008,0.5,10.21,18.5,
NSH,17,JUN,2008,1,7.74,18.2,
NSH,17,JUN,2008,1.5,,,
NSH,17,JUN,2008,2,5.55,12.6,
NSH,17,JUN,2008,2.5,1.23,9.3,
NSH,17,JUN,2008,3,0.53,7.3,
NSH,17,JUN,2008,3.5,0.46,6,
NSH,17,JUN,2008,4,0.31,5.5,
NSH,18,AUG,2008,0,7.08,25.5,
NSH,18,AUG,2008,0.5,6.91,23.3,
NSH,18,AUG,2008,1,5.4,22.4,
